Episode: 259	Total Reward: 95.0	Explore P: 0.1975	Training Loss: 4.4041	Buffer size: 10000.0000
Episode: 260	Total Reward: 5.0	Explore P: 0.1960	Training Loss: 14.9255	Buffer size: 10000.0000
Episode: 261	Total Reward: -125.0	Explore P: 0.1942	Training Loss: 6.7003	Buffer size: 10000.0000
Episode: 262	Total Reward: 1.0	Explore P: 0.1927	Training Loss: 6.4759	Buffer size: 10000.0000
Episode: 263	Total Reward: -130.0	Explore P: 0.1909	Training Loss: 8.7703	Buffer size: 10000.0000
Episode: 264	Total Reward: 73.0	Explore P: 0.1905	Training Loss: 10.4866	Buffer size: 10000.0000
Episode: 265	Total Reward: -125.0	Explore P: 0.1887	Training Loss: 13.9671	Buffer size: 10000.0000
Episode: 266	Total Reward: 28.0	Explore P: 0.1877	Training Loss: 13.3352	Buffer size: 10000.0000
Episode: 267	Total Reward: -125.0	Explore P: 0.1859	Training Loss: 7.6137	Buffer size: 10000.0000
Episode: 268	Total Reward: 40.0	Explore P: 0.1850	Training Loss: 8.7359	Buffer size: 10000.0000
Episode: 269	Total Reward: -135.0	Explore P: 0.1833	Training Loss: 7.0029	Buffer size: 10000.0000
Episode: 270	Total Reward: -125.0	Explore P: 0.1815	Training Loss: 6.5035	Buffer size: 10000.0000
Episode: 271	Total Reward: 92.0	Explore P: 0.1814	Training Loss: 8.1951	Buffer size: 10000.0000
Episode: 272	Total Reward: 70.0	Explore P: 0.1809	Training Loss: 8.7138	Buffer size: 10000.0000
Episode: 273	Total Reward: 40.0	Explore P: 0.1801	Training Loss: 10.1808	Buffer size: 10000.0000
Episode: 274	Total Reward: -130.0	Explore P: 0.1784	Training Loss: 5.1410	Buffer size: 10000.0000
Episode: 275	Total Reward: 43.0	Explore P: 0.1776	Training Loss: 5.2580	Buffer size: 10000.0000
Episode: 276	Total Reward: -120.0	Explore P: 0.1759	Training Loss: 10.1478	Buffer size: 10000.0000
Episode: 277	Total Reward: 49.0	Explore P: 0.1752	Training Loss: 11.0032	Buffer size: 10000.0000
Episode: 278	Total Reward: 92.0	Explore P: 0.1751	Training Loss: 2.9031	Buffer size: 10000.0000
Episode: 279	Total Reward: -130.0	Explore P: 0.1734	Training Loss: 6.8510	Buffer size: 10000.0000
Episode: 280	Total Reward: 25.0	Explore P: 0.1724	Training Loss: 7.7129	Buffer size: 10000.0000
Episode: 281	Total Reward: -125.0	Explore P: 0.1708	Training Loss: 11.9196	Buffer size: 10000.0000
Episode: 282	Total Reward: 95.0	Explore P: 0.1707	Training Loss: 5.6594	Buffer size: 10000.0000
Episode: 283	Total Reward: -130.0	Explore P: 0.1691	Training Loss: 8.2227	Buffer size: 10000.0000
Episode: 284	Total Reward: -125.0	Explore P: 0.1675	Training Loss: 16.9999	Buffer size: 10000.0000
Episode: 285	Total Reward: 62.0	Explore P: 0.1670	Training Loss: 5.0164	Buffer size: 10000.0000
Episode: 286	Total Reward: 87.0	Explore P: 0.1668	Training Loss: 6.8956	Buffer size: 10000.0000
Episode: 287	Total Reward: -130.0	Explore P: 0.1652	Training Loss: 5.6370	Buffer size: 10000.0000
Episode: 288	Total Reward: 95.0	Explore P: 0.1651	Training Loss: 9.9893	Buffer size: 10000.0000
Episode: 289	Total Reward: -125.0	Explore P: 0.1636	Training Loss: 4.8674	Buffer size: 10000.0000
Episode: 290	Total Reward: -130.0	Explore P: 0.1620	Training Loss: 4.3275	Buffer size: 10000.0000
Episode: 291	Total Reward: 56.0	Explore P: 0.1615	Training Loss: 4.7767	Buffer size: 10000.0000
Episode: 292	Total Reward: 93.0	Explore P: 0.1614	Training Loss: 9.1563	Buffer size: 10000.0000
Episode: 293	Total Reward: 43.0	Explore P: 0.1607	Training Loss: 5.0612	Buffer size: 10000.0000
Episode: 294	Total Reward: 69.0	Explore P: 0.1603	Training Loss: 7.4429	Buffer size: 10000.0000
Episode: 295	Total Reward: 6.0	Explore P: 0.1591	Training Loss: 21.3853	Buffer size: 10000.0000
Episode: 296	Total Reward: -7.0	Explore P: 0.1578	Training Loss: 6.2964	Buffer size: 10000.0000
Episode: 297	Total Reward: -130.0	Explore P: 0.1564	Training Loss: 9.3742	Buffer size: 10000.0000
Episode: 298	Total Reward: -125.0	Explore P: 0.1549	Training Loss: 6.7527	Buffer size: 10000.0000
Episode: 299	Total Reward: -15.0	Explore P: 0.1536	Training Loss: 7.0665	Buffer size: 10000.0000
Episode: 300	Total Reward: -125.0	Explore P: 0.1522	Training Loss: 3.9300	Buffer size: 10000.0000
Episode: 301	Total Reward: -125.0	Explore P: 0.1508	Training Loss: 9.8155	Buffer size: 10000.0000
Episode: 302	Total Reward: -130.0	Explore P: 0.1494	Training Loss: 6.1990	Buffer size: 10000.0000
Episode: 303	Total Reward: -125.0	Explore P: 0.1480	Training Loss: 5.6285	Buffer size: 10000.0000
Episode: 304	Total Reward: 51.0	Explore P: 0.1474	Training Loss: 10.8875	Buffer size: 10000.0000
Episode: 305	Total Reward: 33.0	Explore P: 0.1466	Training Loss: 7.9305	Buffer size: 10000.0000
Episode: 306	Total Reward: 71.0	Explore P: 0.1463	Training Loss: 6.6675	Buffer size: 10000.0000
Episode: 307	Total Reward: -130.0	Explore P: 0.1449	Training Loss: 7.0442	Buffer size: 10000.0000
Episode: 308	Total Reward: 92.0	Explore P: 0.1448	Training Loss: 4.6108	Buffer size: 10000.0000
Episode: 309	Total Reward: 71.0	Explore P: 0.1445	Training Loss: 12.3898	Buffer size: 10000.0000
Episode: 310	Total Reward: 19.0	Explore P: 0.1436	Training Loss: 7.9511	Buffer size: 10000.0000
Episode: 311	Total Reward: -12.0	Explore P: 0.1424	Training Loss: 6.9518	Buffer size: 10000.0000
Episode: 312	Total Reward: 95.0	Explore P: 0.1423	Training Loss: 7.5260	Buffer size: 10000.0000
Episode: 313	Total Reward: -130.0	Explore P: 0.1410	Training Loss: 18.1825	Buffer size: 10000.0000
Episode: 314	Total Reward: -20.0	Explore P: 0.1397	Training Loss: 7.0596	Buffer size: 10000.0000
Episode: 315	Total Reward: 91.0	Explore P: 0.1396	Training Loss: 7.7886	Buffer size: 10000.0000
Episode: 316	Total Reward: -125.0	Explore P: 0.1383	Training Loss: 14.2697	Buffer size: 10000.0000
Episode: 317	Total Reward: -130.0	Explore P: 0.1371	Training Loss: 6.4567	Buffer size: 10000.0000
Episode: 318	Total Reward: -130.0	Explore P: 0.1358	Training Loss: 6.9342	Buffer size: 10000.0000
Episode: 319	Total Reward: -130.0	Explore P: 0.1345	Training Loss: 14.9820	Buffer size: 10000.0000
Episode: 320	Total Reward: 64.0	Explore P: 0.1341	Training Loss: 7.4782	Buffer size: 10000.0000
Episode: 321	Total Reward: -130.0	Explore P: 0.1329	Training Loss: 10.8010	Buffer size: 10000.0000
Episode: 322	Total Reward: 49.0	Explore P: 0.1324	Training Loss: 11.6883	Buffer size: 10000.0000
Episode: 323	Total Reward: 28.0	Explore P: 0.1317	Training Loss: 5.0370	Buffer size: 10000.0000
Episode: 324	Total Reward: 25.0	Explore P: 0.1309	Training Loss: 5.5563	Buffer size: 10000.0000
Episode: 325	Total Reward: -125.0	Explore P: 0.1297	Training Loss: 7.7014	Buffer size: 10000.0000
Episode: 326	Total Reward: 93.0	Explore P: 0.1296	Training Loss: 8.7722	Buffer size: 10000.0000
Episode: 327	Total Reward: 90.0	Explore P: 0.1295	Training Loss: 7.0400	Buffer size: 10000.0000
Episode: 328	Total Reward: -125.0	Explore P: 0.1283	Training Loss: 11.5785	Buffer size: 10000.0000
Episode: 329	Total Reward: -130.0	Explore P: 0.1271	Training Loss: 13.5199	Buffer size: 10000.0000
Episode: 330	Total Reward: -130.0	Explore P: 0.1260	Training Loss: 7.3362	Buffer size: 10000.0000
Episode: 331	Total Reward: 92.0	Explore P: 0.1259	Training Loss: 10.2993	Buffer size: 10000.0000
Episode: 332	Total Reward: 31.0	Explore P: 0.1252	Training Loss: 8.6365	Buffer size: 10000.0000
Episode: 333	Total Reward: -125.0	Explore P: 0.1240	Training Loss: 6.9391	Buffer size: 10000.0000
Episode: 334	Total Reward: 2.0	Explore P: 0.1231	Training Loss: 8.6195	Buffer size: 10000.0000
Episode: 335	Total Reward: 51.0	Explore P: 0.1227	Training Loss: 14.8723	Buffer size: 10000.0000
Episode: 336	Total Reward: -130.0	Explore P: 0.1216	Training Loss: 4.6720	Buffer size: 10000.0000
Episode: 337	Total Reward: -130.0	Explore P: 0.1205	Training Loss: 9.3359	Buffer size: 10000.0000
Episode: 338	Total Reward: -125.0	Explore P: 0.1194	Training Loss: 7.4842	Buffer size: 10000.0000
Episode: 339	Total Reward: 44.0	Explore P: 0.1188	Training Loss: 6.1524	Buffer size: 10000.0000
Episode: 340	Total Reward: 70.0	Explore P: 0.1186	Training Loss: 8.8596	Buffer size: 10000.0000
Episode: 341	Total Reward: -5.0	Explore P: 0.1176	Training Loss: 10.2460	Buffer size: 10000.0000
Episode: 342	Total Reward: 95.0	Explore P: 0.1176	Training Loss: 8.3579	Buffer size: 10000.0000
Episode: 343	Total Reward: 74.0	Explore P: 0.1173	Training Loss: 9.7179	Buffer size: 10000.0000
Episode: 344	Total Reward: 19.0	Explore P: 0.1166	Training Loss: 10.1458	Buffer size: 10000.0000
Episode: 345	Total Reward: 33.0	Explore P: 0.1160	Training Loss: 8.4840	Buffer size: 10000.0000
Episode: 346	Total Reward: -130.0	Explore P: 0.1150	Training Loss: 5.2267	Buffer size: 10000.0000
Episode: 347	Total Reward: -130.0	Explore P: 0.1139	Training Loss: 7.6623	Buffer size: 10000.0000
Episode: 348	Total Reward: 92.0	Explore P: 0.1139	Training Loss: 29.0379	Buffer size: 10000.0000
Episode: 349	Total Reward: 7.0	Explore P: 0.1131	Training Loss: 15.0523	Buffer size: 10000.0000
Episode: 350	Total Reward: -130.0	Explore P: 0.1121	Training Loss: 11.4124	Buffer size: 10000.0000
Episode: 351	Total Reward: 7.0	Explore P: 0.1113	Training Loss: 4.7965	Buffer size: 10000.0000
Episode: 352	Total Reward: 20.0	Explore P: 0.1106	Training Loss: 8.0219	Buffer size: 10000.0000
Episode: 353	Total Reward: 86.0	Explore P: 0.1105	Training Loss: 10.3586	Buffer size: 10000.0000
Episode: 354	Total Reward: 41.0	Explore P: 0.1100	Training Loss: 6.9071	Buffer size: 10000.0000
Episode: 355	Total Reward: -9.0	Explore P: 0.1091	Training Loss: 7.9682	Buffer size: 10000.0000
Episode: 356	Total Reward: -130.0	Explore P: 0.1081	Training Loss: 8.6768	Buffer size: 10000.0000
Episode: 357	Total Reward: -15.0	Explore P: 0.1072	Training Loss: 7.6881	Buffer size: 10000.0000
Episode: 358	Total Reward: -125.0	Explore P: 0.1063	Training Loss: 4.9232	Buffer size: 10000.0000
Episode: 359	Total Reward: -24.0	Explore P: 0.1053	Training Loss: 7.9789	Buffer size: 10000.0000
Episode: 360	Total Reward: -125.0	Explore P: 0.1043	Training Loss: 14.1786	Buffer size: 10000.0000
Episode: 361	Total Reward: 26.0	Explore P: 0.1038	Training Loss: 9.3120	Buffer size: 10000.0000
Episode: 362	Total Reward: 95.0	Explore P: 0.1037	Training Loss: 5.7835	Buffer size: 10000.0000
Episode: 363	Total Reward: -130.0	Explore P: 0.1028	Training Loss: 5.1105	Buffer size: 10000.0000
Episode: 364	Total Reward: -125.0	Explore P: 0.1019	Training Loss: 7.3873	Buffer size: 10000.0000
Episode: 365	Total Reward: -27.0	Explore P: 0.1010	Training Loss: 7.2786	Buffer size: 10000.0000
Episode: 366	Total Reward: -135.0	Explore P: 0.1001	Training Loss: 11.6236	Buffer size: 10000.0000
Episode: 367	Total Reward: 93.0	Explore P: 0.1000	Training Loss: 5.0695	Buffer size: 10000.0000
Episode: 368	Total Reward: 49.0	Explore P: 0.0996	Training Loss: 8.2834	Buffer size: 10000.0000
Episode: 369	Total Reward: -130.0	Explore P: 0.0987	Training Loss: 5.4517	Buffer size: 10000.0000
Episode: 370	Total Reward: -125.0	Explore P: 0.0978	Training Loss: 8.4822	Buffer size: 10000.0000
Episode: 371	Total Reward: -125.0	Explore P: 0.0970	Training Loss: 5.0438	Buffer size: 10000.0000
Episode: 372	Total Reward: -130.0	Explore P: 0.0961	Training Loss: 5.9349	Buffer size: 10000.0000
Episode: 373	Total Reward: 33.0	Explore P: 0.0956	Training Loss: 4.9266	Buffer size: 10000.0000
Episode: 374	Total Reward: -125.0	Explore P: 0.0948	Training Loss: 9.3821	Buffer size: 10000.0000
Episode: 375	Total Reward: 4.0	Explore P: 0.0941	Training Loss: 12.9767	Buffer size: 10000.0000
Episode: 376	Total Reward: -130.0	Explore P: 0.0933	Training Loss: 8.3865	Buffer size: 10000.0000
Episode: 377	Total Reward: 95.0	Explore P: 0.0932	Training Loss: 8.4104	Buffer size: 10000.0000
Episode: 378	Total Reward: 45.0	Explore P: 0.0928	Training Loss: 6.5359	Buffer size: 10000.0000
Episode: 379	Total Reward: -130.0	Explore P: 0.0920	Training Loss: 6.2306	Buffer size: 10000.0000
Episode: 380	Total Reward: 66.0	Explore P: 0.0918	Training Loss: 8.9955	Buffer size: 10000.0000
Episode: 381	Total Reward: -3.0	Explore P: 0.0911	Training Loss: 4.1165	Buffer size: 10000.0000
Episode: 382	Total Reward: 50.0	Explore P: 0.0908	Training Loss: 8.3868	Buffer size: 10000.0000
Episode: 383	Total Reward: -125.0	Explore P: 0.0900	Training Loss: 5.7670	Buffer size: 10000.0000
Episode: 384	Total Reward: -125.0	Explore P: 0.0892	Training Loss: 4.5103	Buffer size: 10000.0000
Episode: 385	Total Reward: -125.0	Explore P: 0.0884	Training Loss: 5.7411	Buffer size: 10000.0000
Episode: 386	Total Reward: 95.0	Explore P: 0.0883	Training Loss: 6.5215	Buffer size: 10000.0000
Episode: 387	Total Reward: -130.0	Explore P: 0.0875	Training Loss: 13.0313	Buffer size: 10000.0000
Episode: 388	Total Reward: -130.0	Explore P: 0.0868	Training Loss: 7.8773	Buffer size: 10000.0000
Episode: 389	Total Reward: -130.0	Explore P: 0.0860	Training Loss: 14.6096	Buffer size: 10000.0000
Episode: 390	Total Reward: -130.0	Explore P: 0.0852	Training Loss: 3.9768	Buffer size: 10000.0000
Episode: 391	Total Reward: -125.0	Explore P: 0.0845	Training Loss: 6.9910	Buffer size: 10000.0000
Episode: 392	Total Reward: 95.0	Explore P: 0.0845	Training Loss: 3.5166	Buffer size: 10000.0000
Episode: 393	Total Reward: -125.0	Explore P: 0.0837	Training Loss: 7.4901	Buffer size: 10000.0000
Episode: 394	Total Reward: -125.0	Explore P: 0.0830	Training Loss: 3.5207	Buffer size: 10000.0000
Episode: 395	Total Reward: -125.0	Explore P: 0.0823	Training Loss: 7.3793	Buffer size: 10000.0000
Episode: 396	Total Reward: -125.0	Explore P: 0.0815	Training Loss: 5.5768	Buffer size: 10000.0000
Episode: 397	Total Reward: -130.0	Explore P: 0.0808	Training Loss: 5.1754	Buffer size: 10000.0000
Episode: 398	Total Reward: 69.0	Explore P: 0.0806	Training Loss: 4.6659	Buffer size: 10000.0000
Episode: 399	Total Reward: 0.0	Explore P: 0.0801	Training Loss: 7.0058	Buffer size: 10000.0000
Episode: 400	Total Reward: -125.0	Explore P: 0.0794	Training Loss: 7.4237	Buffer size: 10000.0000
Episode: 401	Total Reward: 69.0	Explore P: 0.0792	Training Loss: 10.4499	Buffer size: 10000.0000
Episode: 402	Total Reward: 39.0	Explore P: 0.0788	Training Loss: 5.5588	Buffer size: 10000.0000
Episode: 403	Total Reward: -125.0	Explore P: 0.0781	Training Loss: 5.2537	Buffer size: 10000.0000
Episode: 404	Total Reward: -125.0	Explore P: 0.0775	Training Loss: 6.4499	Buffer size: 10000.0000
Episode: 405	Total Reward: -125.0	Explore P: 0.0768	Training Loss: 10.2482	Buffer size: 10000.0000
Episode: 406	Total Reward: 93.0	Explore P: 0.0767	Training Loss: 13.2595	Buffer size: 10000.0000
Episode: 407	Total Reward: -125.0	Explore P: 0.0761	Training Loss: 3.2647	Buffer size: 10000.0000
Episode: 408	Total Reward: -4.0	Explore P: 0.0755	Training Loss: 8.0564	Buffer size: 10000.0000
Episode: 409	Total Reward: -125.0	Explore P: 0.0749	Training Loss: 4.5471	Buffer size: 10000.0000
Episode: 410	Total Reward: 30.0	Explore P: 0.0745	Training Loss: 7.1577	Buffer size: 10000.0000
Episode: 411	Total Reward: -130.0	Explore P: 0.0739	Training Loss: 7.2310	Buffer size: 10000.0000
Episode: 412	Total Reward: 39.0	Explore P: 0.0735	Training Loss: 4.5694	Buffer size: 10000.0000
Episode: 413	Total Reward: 54.0	Explore P: 0.0733	Training Loss: 5.6288	Buffer size: 10000.0000
Episode: 414	Total Reward: -130.0	Explore P: 0.0727	Training Loss: 5.6170	Buffer size: 10000.0000
Episode: 415	Total Reward: -130.0	Explore P: 0.0720	Training Loss: 7.2254	Buffer size: 10000.0000
Episode: 416	Total Reward: 51.0	Explore P: 0.0718	Training Loss: 5.3457	Buffer size: 10000.0000
Episode: 417	Total Reward: 28.0	Explore P: 0.0714	Training Loss: 6.0169	Buffer size: 10000.0000
Episode: 418	Total Reward: -130.0	Explore P: 0.0708	Training Loss: 3.1236	Buffer size: 10000.0000
Episode: 419	Total Reward: 72.0	Explore P: 0.0707	Training Loss: 96.4859	Buffer size: 10000.0000
Episode: 420	Total Reward: 92.0	Explore P: 0.0706	Training Loss: 5.9744	Buffer size: 10000.0000
Episode: 421	Total Reward: -19.0	Explore P: 0.0700	Training Loss: 5.8836	Buffer size: 10000.0000
Episode: 422	Total Reward: 95.0	Explore P: 0.0700	Training Loss: 10.6143	Buffer size: 10000.0000
Episode: 423	Total Reward: -125.0	Explore P: 0.0694	Training Loss: 7.1402	Buffer size: 10000.0000
Episode: 424	Total Reward: -125.0	Explore P: 0.0688	Training Loss: 9.9577	Buffer size: 10000.0000
Episode: 425	Total Reward: 73.0	Explore P: 0.0687	Training Loss: 19.3425	Buffer size: 10000.0000
Episode: 426	Total Reward: -125.0	Explore P: 0.0681	Training Loss: 9.2339	Buffer size: 10000.0000
Episode: 427	Total Reward: -125.0	Explore P: 0.0675	Training Loss: 4.6459	Buffer size: 10000.0000
Episode: 428	Total Reward: -130.0	Explore P: 0.0669	Training Loss: 8.1850	Buffer size: 10000.0000
Episode: 429	Total Reward: -130.0	Explore P: 0.0664	Training Loss: 6.1508	Buffer size: 10000.0000
Episode: 430	Total Reward: -130.0	Explore P: 0.0658	Training Loss: 2.8128	Buffer size: 10000.0000
Episode: 431	Total Reward: -24.0	Explore P: 0.0652	Training Loss: 51.0124	Buffer size: 10000.0000
Episode: 432	Total Reward: -125.0	Explore P: 0.0647	Training Loss: 7.1896	Buffer size: 10000.0000
Episode: 433	Total Reward: -125.0	Explore P: 0.0641	Training Loss: 10.6543	Buffer size: 10000.0000
Episode: 434	Total Reward: -125.0	Explore P: 0.0636	Training Loss: 8.3738	Buffer size: 10000.0000
Episode: 435	Total Reward: 95.0	Explore P: 0.0636	Training Loss: 3.0305	Buffer size: 10000.0000
Episode: 436	Total Reward: -125.0	Explore P: 0.0630	Training Loss: 6.1956	Buffer size: 10000.0000
Episode: 437	Total Reward: -125.0	Explore P: 0.0625	Training Loss: 3.7895	Buffer size: 10000.0000
Episode: 438	Total Reward: -125.0	Explore P: 0.0620	Training Loss: 5.5599	Buffer size: 10000.0000
Episode: 439	Total Reward: -125.0	Explore P: 0.0615	Training Loss: 5.3187	Buffer size: 10000.0000
Episode: 440	Total Reward: 95.0	Explore P: 0.0614	Training Loss: 3.9573	Buffer size: 10000.0000
Episode: 441	Total Reward: -130.0	Explore P: 0.0609	Training Loss: 4.6458	Buffer size: 10000.0000
Episode: 442	Total Reward: 95.0	Explore P: 0.0609	Training Loss: 15.0734	Buffer size: 10000.0000
Episode: 443	Total Reward: -125.0	Explore P: 0.0604	Training Loss: 2.2887	Buffer size: 10000.0000
Episode: 444	Total Reward: -130.0	Explore P: 0.0599	Training Loss: 4.3102	Buffer size: 10000.0000
Episode: 445	Total Reward: -4.0	Explore P: 0.0595	Training Loss: 14.6980	Buffer size: 10000.0000
Episode: 446	Total Reward: -130.0	Explore P: 0.0590	Training Loss: 3.7354	Buffer size: 10000.0000
Episode: 447	Total Reward: -130.0	Explore P: 0.0585	Training Loss: 20.0265	Buffer size: 10000.0000
Episode: 448	Total Reward: -125.0	Explore P: 0.0580	Training Loss: 5.5478	Buffer size: 10000.0000
Episode: 449	Total Reward: -24.0	Explore P: 0.0575	Training Loss: 2.5707	Buffer size: 10000.0000
Episode: 450	Total Reward: 9.0	Explore P: 0.0572	Training Loss: 3.3868	Buffer size: 10000.0000
Episode: 451	Total Reward: -130.0	Explore P: 0.0567	Training Loss: 4.6111	Buffer size: 10000.0000
Episode: 452	Total Reward: -130.0	Explore P: 0.0563	Training Loss: 7.8660	Buffer size: 10000.0000
Episode: 453	Total Reward: -130.0	Explore P: 0.0558	Training Loss: 11.5714	Buffer size: 10000.0000
Episode: 454	Total Reward: 95.0	Explore P: 0.0558	Training Loss: 4.2839	Buffer size: 10000.0000
Episode: 455	Total Reward: -130.0	Explore P: 0.0553	Training Loss: 4.4909	Buffer size: 10000.0000
Episode: 456	Total Reward: -125.0	Explore P: 0.0549	Training Loss: 6.6929	Buffer size: 10000.0000
Episode: 457	Total Reward: 95.0	Explore P: 0.0548	Training Loss: 7.0197	Buffer size: 10000.0000
Episode: 458	Total Reward: -125.0	Explore P: 0.0544	Training Loss: 6.2705	Buffer size: 10000.0000
Episode: 459	Total Reward: -125.0	Explore P: 0.0539	Training Loss: 4.2868	Buffer size: 10000.0000
Episode: 460	Total Reward: -130.0	Explore P: 0.0535	Training Loss: 5.0121	Buffer size: 10000.0000
Episode: 461	Total Reward: 46.0	Explore P: 0.0533	Training Loss: 9.1720	Buffer size: 10000.0000
Episode: 462	Total Reward: -8.0	Explore P: 0.0529	Training Loss: 11.6660	Buffer size: 10000.0000
Episode: 463	Total Reward: -125.0	Explore P: 0.0525	Training Loss: 4.5676	Buffer size: 10000.0000
Episode: 464	Total Reward: -125.0	Explore P: 0.0521	Training Loss: 7.0243	Buffer size: 10000.0000
Episode: 465	Total Reward: -125.0	Explore P: 0.0517	Training Loss: 3.9550	Buffer size: 10000.0000
Episode: 466	Total Reward: 23.0	Explore P: 0.0514	Training Loss: 9.1005	Buffer size: 10000.0000
Episode: 467	Total Reward: -130.0	Explore P: 0.0510	Training Loss: 5.7410	Buffer size: 10000.0000
Episode: 468	Total Reward: 76.0	Explore P: 0.0509	Training Loss: 7.7060	Buffer size: 10000.0000
Episode: 469	Total Reward: 67.0	Explore P: 0.0508	Training Loss: 8.8526	Buffer size: 10000.0000
Episode: 470	Total Reward: -130.0	Explore P: 0.0504	Training Loss: 3.7575	Buffer size: 10000.0000
Episode: 471	Total Reward: -130.0	Explore P: 0.0500	Training Loss: 6.2553	Buffer size: 10000.0000
Episode: 472	Total Reward: -125.0	Explore P: 0.0496	Training Loss: 6.6978	Buffer size: 10000.0000
Episode: 473	Total Reward: 68.0	Explore P: 0.0495	Training Loss: 9.4472	Buffer size: 10000.0000
Episode: 474	Total Reward: -125.0	Explore P: 0.0491	Training Loss: 5.4457	Buffer size: 10000.0000
Episode: 475	Total Reward: -130.0	Explore P: 0.0487	Training Loss: 5.4022	Buffer size: 10000.0000
Episode: 476	Total Reward: 16.0	Explore P: 0.0484	Training Loss: 7.8885	Buffer size: 10000.0000
Episode: 477	Total Reward: -130.0	Explore P: 0.0480	Training Loss: 6.4697	Buffer size: 10000.0000
Episode: 478	Total Reward: -125.0	Explore P: 0.0477	Training Loss: 2.9464	Buffer size: 10000.0000
Episode: 479	Total Reward: -125.0	Explore P: 0.0473	Training Loss: 3.2076	Buffer size: 10000.0000
Episode: 480	Total Reward: -125.0	Explore P: 0.0469	Training Loss: 3.0324	Buffer size: 10000.0000
Episode: 481	Total Reward: -130.0	Explore P: 0.0465	Training Loss: 3.9801	Buffer size: 10000.0000
Episode: 482	Total Reward: 61.0	Explore P: 0.0464	Training Loss: 10.5159	Buffer size: 10000.0000
Episode: 483	Total Reward: -125.0	Explore P: 0.0461	Training Loss: 3.6773	Buffer size: 10000.0000
Episode: 484	Total Reward: -130.0	Explore P: 0.0457	Training Loss: 4.1299	Buffer size: 10000.0000
Episode: 485	Total Reward: 95.0	Explore P: 0.0457	Training Loss: 3.7442	Buffer size: 10000.0000
Episode: 486	Total Reward: -135.0	Explore P: 0.0453	Training Loss: 5.9396	Buffer size: 10000.0000
Episode: 487	Total Reward: -125.0	Explore P: 0.0450	Training Loss: 1.6026	Buffer size: 10000.0000
Episode: 488	Total Reward: -130.0	Explore P: 0.0446	Training Loss: 3.5475	Buffer size: 10000.0000
Episode: 489	Total Reward: 60.0	Explore P: 0.0445	Training Loss: 4.3280	Buffer size: 10000.0000
Episode: 490	Total Reward: -130.0	Explore P: 0.0442	Training Loss: 5.0090	Buffer size: 10000.0000
Episode: 491	Total Reward: 94.0	Explore P: 0.0441	Training Loss: 5.8848	Buffer size: 10000.0000
Episode: 492	Total Reward: -125.0	Explore P: 0.0438	Training Loss: 3.3358	Buffer size: 10000.0000
Episode: 493	Total Reward: -130.0	Explore P: 0.0435	Training Loss: 1.6714	Buffer size: 10000.0000
Episode: 494	Total Reward: 8.0	Explore P: 0.0432	Training Loss: 3.9712	Buffer size: 10000.0000
Episode: 495	Total Reward: -130.0	Explore P: 0.0429	Training Loss: 3.8725	Buffer size: 10000.0000
Episode: 496	Total Reward: 29.0	Explore P: 0.0427	Training Loss: 2.6904	Buffer size: 10000.0000
Episode: 497	Total Reward: 94.0	Explore P: 0.0427	Training Loss: 3.8739	Buffer size: 10000.0000
Episode: 498	Total Reward: 26.0	Explore P: 0.0425	Training Loss: 5.1803	Buffer size: 10000.0000
Episode: 499	Total Reward: 72.0	Explore P: 0.0424	Training Loss: 3.1865	Buffer size: 10000.0000
Episode: 500	Total Reward: 64.0	Explore P: 0.0423	Training Loss: 5.0674	Buffer size: 10000.0000
Episode: 501	Total Reward: -130.0	Explore P: 0.0420	Training Loss: 7.8889	Buffer size: 10000.0000
